,airline_iata,airline_icao,flight_iata,flight_icao,flight_number,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,dep_time_utc,dep_estimated,dep_estimated_utc,dep_actual,dep_actual_utc,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_time,arr_time_utc,arr_estimated,arr_estimated_utc,cs_airline_iata,cs_flight_number,cs_flight_iata,status,duration,delayed,dep_delayed,arr_delayed,aircraft_icao,arr_time_ts,dep_time_ts,arr_estimated_ts,dep_estimated_ts,dep_actual_ts,arr_actual,arr_actual_utc,arr_actual_ts
386,ZL,RXA,ZL3916,RXA3916,3916,KNS,YKII,,,2023-10-05 11:25,2023-10-05 00:25,2023-10-05 12:48,2023-10-05 01:48,2023-10-05 12:48,2023-10-05 01:48,MEL,YMML,4,,,2023-10-05 12:20,2023-10-05 01:20,2023-10-05 13:41,2023-10-05 02:41,,,,landed,55.0,81,83.0,81.0,SF34,1696468800.0,1696465500,1696473660.0,1696470480.0,1696470480.0,2023-10-05 13:41,2023-10-05 02:41,1696473660.0
387,DL,DAL,DL6807,DAL6807,6807,HNL,PHNL,1,B2,2023-10-04 15:10,2023-10-05 01:10,2023-10-04 15:49,2023-10-05 01:49,2023-10-04 15:49,2023-10-05 01:49,OGG,PHOG,,17,,2023-10-04 15:51,2023-10-05 01:51,2023-10-04 16:36,2023-10-05 02:36,HA,346,HA346,landed,41.0,45,39.0,45.0,,1696470660.0,1696468200,1696473360.0,1696470540.0,1696470540.0,2023-10-04 16:36,2023-10-05 02:36,1696473360.0
388,JL,JAL,JL6434,JAL6434,6434,HNL,PHNL,1,B2,2023-10-04 15:10,2023-10-05 01:10,2023-10-04 15:49,2023-10-05 01:49,2023-10-04 15:49,2023-10-05 01:49,OGG,PHOG,,17,,2023-10-04 15:51,2023-10-05 01:51,2023-10-04 16:36,2023-10-05 02:36,HA,346,HA346,landed,41.0,45,39.0,45.0,,1696470660.0,1696468200,1696473360.0,1696470540.0,1696470540.0,2023-10-04 16:36,2023-10-05 02:36,1696473360.0
389,NK,NKS,NK1015,NKS1015,1015,MCO,KMCO,A,85,2023-10-04 21:00,2023-10-05 01:00,2023-10-04 21:49,2023-10-05 01:49,,,DFW,KDFW,E,,,2023-10-04 23:00,2023-10-05 04:00,,,,,,cancelled,180.0,49,49.0,,,1696478400.0,1696467600,,1696470540.0,,,,
390,NH,ANA,NH1605,ANA1605,1605,ITM,RJOO,,9B,2023-10-05 10:15,2023-10-05 01:15,2023-10-05 10:49,2023-10-05 01:49,2023-10-05 10:49,2023-10-05 01:49,KCZ,RJOK,,,,2023-10-05 11:00,2023-10-05 02:00,2023-10-05 11:33,2023-10-05 02:33,EH,1605,EH1605,landed,45.0,33,34.0,33.0,,1696471200.0,1696468500,1696473180.0,1696470540.0,1696470540.0,2023-10-05 11:33,2023-10-05 02:33,1696473180.0
391,DZ,EPA,DZ6293,EPA6293,6293,NTG,ZSNT,T3,,2023-10-05 09:00,2023-10-05 01:00,2023-10-05 09:49,2023-10-05 01:49,2023-10-05 09:49,2023-10-05 01:49,CKG,ZUCK,T2,,,2023-10-05 11:40,2023-10-05 03:40,2023-10-05 12:16,2023-10-05 04:16,,,,active,160.0,49,49.0,36.0,B738,1696477200.0,1696467600,1696479360.0,1696470540.0,1696470540.0,,,
392,G3,GLO,G36806,GLO6806,6806,YUL,CYUL,,A51,2023-10-04 21:20,2023-10-05 01:20,2023-10-04 21:49,2023-10-05 01:49,2023-10-04 21:49,2023-10-05 01:49,GRU,SBGR,3,,,2023-10-05 08:15,2023-10-05 11:15,2023-10-05 09:17,2023-10-05 12:17,AC,96,AC96,active,595.0,62,29.0,62.0,,1696504500.0,1696468800,1696508220.0,1696470540.0,1696470540.0,,,
393,UA,UAL,UA7811,UAL7811,7811,HNL,PHNL,1,B2,2023-10-04 15:10,2023-10-05 01:10,2023-10-04 15:49,2023-10-05 01:49,2023-10-04 15:49,2023-10-05 01:49,OGG,PHOG,,17,,2023-10-04 15:51,2023-10-05 01:51,2023-10-04 16:36,2023-10-05 02:36,HA,346,HA346,landed,41.0,45,39.0,45.0,,1696470660.0,1696468200,1696473360.0,1696470540.0,1696470540.0,2023-10-04 16:36,2023-10-05 02:36,1696473360.0
394,AA,AAL,AA4034,AAL4034,4034,DFW,KDFW,B,B35,2023-10-04 20:40,2023-10-05 01:40,2023-10-04 20:49,2023-10-05 01:49,2023-10-04 20:49,2023-10-05 01:49,MLI,KMLI,,A4,A,2023-10-04 22:42,2023-10-05 03:42,2023-10-05 00:30,2023-10-05 05:30,MQ,4034,MQ4034,active,122.0,108,9.0,108.0,E75L,1696477320.0,1696470000,1696483800.0,1696470540.0,1696470540.0,,,
395,AC,ACA,AC96,ACA96,96,YUL,CYUL,,A51,2023-10-04 21:20,2023-10-05 01:20,2023-10-04 21:49,2023-10-05 01:49,2023-10-04 21:49,2023-10-05 01:49,GRU,SBGR,3,,,2023-10-05 08:15,2023-10-05 11:15,2023-10-05 09:17,2023-10-05 12:17,,,,active,595.0,62,29.0,62.0,B789,1696504500.0,1696468800,1696508220.0,1696470540.0,1696470540.0,,,
396,HA,HAL,HA346,HAL346,346,HNL,PHNL,1,B2,2023-10-04 15:10,2023-10-05 01:10,2023-10-04 15:49,2023-10-05 01:49,2023-10-04 15:49,2023-10-05 01:49,OGG,PHOG,,17,,2023-10-04 15:51,2023-10-05 01:51,2023-10-04 16:36,2023-10-05 02:36,,,,landed,41.0,45,39.0,45.0,,1696470660.0,1696468200,1696473360.0,1696470540.0,1696470540.0,2023-10-04 16:36,2023-10-05 02:36,1696473360.0
397,EH,AKX,EH1605,AKX1605,1605,ITM,RJOO,,9B,2023-10-05 10:15,2023-10-05 01:15,2023-10-05 10:49,2023-10-05 01:49,2023-10-05 10:49,2023-10-05 01:49,KCZ,RJOK,,,,2023-10-05 11:00,2023-10-05 02:00,2023-10-05 11:33,2023-10-05 02:33,,,,landed,45.0,33,34.0,33.0,,1696471200.0,1696468500,1696473180.0,1696470540.0,1696470540.0,2023-10-05 11:33,2023-10-05 02:33,1696473180.0
398,AD,AZU,AD7802,AZU7802,7802,YUL,CYUL,,A51,2023-10-04 21:20,2023-10-05 01:20,2023-10-04 21:49,2023-10-05 01:49,2023-10-04 21:49,2023-10-05 01:49,GRU,SBGR,3,,,2023-10-05 08:15,2023-10-05 11:15,2023-10-05 09:17,2023-10-05 12:17,AC,96,AC96,active,595.0,62,29.0,62.0,,1696504500.0,1696468800,1696508220.0,1696470540.0,1696470540.0,,,
399,QR,QTR,QR2828,QTR2828,2828,DFW,KDFW,B,B35,2023-10-04 20:40,2023-10-05 01:40,2023-10-04 20:49,2023-10-05 01:49,2023-10-04 20:49,2023-10-05 01:49,MLI,KMLI,,A4,A,2023-10-04 22:42,2023-10-05 03:42,2023-10-05 00:30,2023-10-05 05:30,MQ,4034,MQ4034,active,122.0,108,9.0,108.0,,1696477320.0,1696470000,1696483800.0,1696470540.0,1696470540.0,,,
400,MQ,ENY,MQ4034,ENY4034,4034,DFW,KDFW,B,B35,2023-10-04 20:40,2023-10-05 01:40,2023-10-04 20:49,2023-10-05 01:49,2023-10-04 20:49,2023-10-05 01:49,MLI,KMLI,,A4,A,2023-10-04 22:42,2023-10-05 03:42,2023-10-05 00:30,2023-10-05 05:30,,,,active,122.0,108,9.0,108.0,E75L,1696477320.0,1696470000,1696483800.0,1696470540.0,1696470540.0,,,
401,AR,ARG,AR7784,ARG7784,7784,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
402,QF,QFA,QF4197,QFA4197,4197,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,UL,403,UL403,active,200.0,47,,47.0,,1696482600.0,1696470600,1696485420.0,,,,,
403,KL,KLM,KL9262,KLM9262,9262,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
404,UL,ALK,UL403,ALK403,403,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,,,,active,200.0,47,,47.0,A321,1696482600.0,1696470600,1696485420.0,,,,,
405,8M,MMA,8M5403,MMA5403,5403,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,UL,403,UL403,active,200.0,47,,47.0,,1696482600.0,1696470600,1696485420.0,,,,,
406,TK,THY,TK9423,THY9423,9423,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
407,IW,WON,IW1440,WON1440,1440,PNK,WIOO,,,2023-10-05 08:15,2023-10-05 01:15,2023-10-05 08:50,2023-10-05 01:50,2023-10-05 08:50,2023-10-05 01:50,KTG,WIOK,,,,2023-10-05 09:00,2023-10-05 02:00,2023-10-05 09:35,2023-10-05 02:35,,,,landed,45.0,35,35.0,35.0,,1696471200.0,1696468500,1696473300.0,1696470600.0,1696470600.0,2023-10-05 09:35,2023-10-05 02:35,1696473300.0
408,CM,CMP,CM3674,CMP3674,3674,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
409,AV,AVA,AV4671,AVA4671,4671,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
410,JL,JAL,JL5704,JAL5704,5704,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,UL,403,UL403,active,200.0,47,,47.0,,1696482600.0,1696470600,1696485420.0,,,,,
411,TP,TAP,TP4055,TAP4055,4055,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
412,W6,WZZ,W64022,WZZ4022,4022,MLA,LMML,,,2023-10-04 23:30,2023-10-04 21:30,2023-10-05 03:50,2023-10-05 01:50,,,BEG,LYBE,1,A08,,2023-10-05 01:25,2023-10-04 23:25,,,,,,scheduled,115.0,260,260.0,,,1696461900.0,1696455000,,1696470600.0,,,,
413,EY,ETD,EY7178,ETD7178,7178,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,UL,403,UL403,active,200.0,47,,47.0,,1696482600.0,1696470600,1696485420.0,,,,,
414,EK,UAE,EK3605,UAE3605,3605,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
415,ET,ETH,ET4098,ETH4098,4098,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
416,AF,AFR,AF1942,AFR1942,1942,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,G3,1418,G31418,active,105.0,75,75.0,75.0,,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
417,BR,EVA,BR716,EVA716,716,TPE,RCTP,2,C5R,2023-10-05 09:05,2023-10-05 01:05,2023-10-05 09:50,2023-10-05 01:50,2023-10-05 09:50,2023-10-05 01:50,PEK,ZBAA,3,,40,2023-10-05 12:35,2023-10-05 04:35,2023-10-05 12:58,2023-10-05 04:58,,,,active,210.0,45,45.0,23.0,A333,1696480500.0,1696467900,1696481880.0,1696470600.0,1696470600.0,,,
418,CA,CCA,CA5516,CCA5516,5516,TPE,RCTP,2,C5R,2023-10-05 09:05,2023-10-05 01:05,2023-10-05 09:50,2023-10-05 01:50,2023-10-05 09:50,2023-10-05 01:50,PEK,ZBAA,3,,40,2023-10-05 12:35,2023-10-05 04:35,2023-10-05 12:58,2023-10-05 04:58,BR,716,BR716,active,210.0,45,45.0,23.0,,1696480500.0,1696467900,1696481880.0,1696470600.0,1696470600.0,,,
419,G3,GLO,G31418,GLO1418,1418,GRU,SBGR,2,,2023-10-04 21:35,2023-10-05 00:35,2023-10-04 22:50,2023-10-05 01:50,2023-10-04 23:14,2023-10-05 02:14,BSB,SBBR,1,,,2023-10-04 23:20,2023-10-05 02:20,2023-10-05 00:35,2023-10-05 03:35,,,,active,105.0,75,75.0,75.0,B738,1696472400.0,1696466100,1696476900.0,1696470600.0,1696472040.0,,,
420,AY,FIN,AY6645,FIN6645,6645,BKK,VTBS,,,2023-10-05 08:50,2023-10-05 01:50,,,,,CMB,VCBI,,,,2023-10-05 10:40,2023-10-05 05:10,2023-10-05 11:27,2023-10-05 05:57,UL,403,UL403,active,200.0,47,,47.0,,1696482600.0,1696470600,1696485420.0,,,,,
421,AS,ASA,AS2115,ASA2115,2115,ANC,PANC,S,C9,2023-10-04 15:15,2023-10-04 23:15,2023-10-04 17:51,2023-10-05 01:51,2023-10-04 17:51,2023-10-05 01:51,AKN,PAKN,,,,2023-10-04 16:23,2023-10-05 00:23,2023-10-04 19:51,2023-10-05 03:51,QX,2115,QX2115,active,68.0,208,51.0,208.0,,1696465380.0,1696461300,1696477860.0,1696470660.0,1696470660.0,2023-10-04 18:00,2023-10-05 02:00,1696471200.0
422,AA,AAL,AA552,AAL552,552,ORD,KORD,3,K3,2023-10-04 18:47,2023-10-04 23:47,2023-10-04 20:51,2023-10-05 01:51,2023-10-04 20:51,2023-10-05 01:51,EWR,KEWR,A,11,,2023-10-04 22:08,2023-10-05 02:08,2023-10-05 00:08,2023-10-05 04:08,,,,active,141.0,120,124.0,120.0,B738,1696471680.0,1696463220,1696478880.0,1696470660.0,1696470660.0,,,
423,QF,QFA,QF5890,QFA5890,5890,SYD,YSSY,2,54,2023-10-05 11:55,2023-10-05 00:55,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,HVB,YHBA,,,,2023-10-05 12:40,2023-10-05 02:40,2023-10-05 13:50,2023-10-05 03:50,JQ,890,JQ890,active,105.0,56,56.0,70.0,,1696473600.0,1696467300,1696477800.0,1696470660.0,1696470660.0,,,
424,NZ,ANZ,NZ1837,ANZ1837,1837,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
425,EK,UAE,EK5437,UAE5437,5437,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
426,AY,FIN,AY5428,FIN5428,5428,BWI,KBWI,,E1,2023-10-04 20:50,2023-10-05 00:50,2023-10-04 21:51,2023-10-05 01:51,2023-10-04 21:51,2023-10-05 01:51,LHR,EGLL,5,,,2023-10-05 09:00,2023-10-05 08:00,2023-10-05 09:48,2023-10-05 08:48,BA,228,BA228,active,430.0,48,61.0,48.0,,1696492800.0,1696467000,1696495680.0,1696470660.0,1696470660.0,,,
427,BA,BAW,BA5517,BAW5517,5517,ORD,KORD,3,K3,2023-10-04 18:47,2023-10-04 23:47,2023-10-04 20:51,2023-10-05 01:51,2023-10-04 20:51,2023-10-05 01:51,EWR,KEWR,A,11,,2023-10-04 22:08,2023-10-05 02:08,2023-10-05 00:08,2023-10-05 04:08,AA,552,AA552,active,141.0,120,124.0,120.0,,1696471680.0,1696463220,1696478880.0,1696470660.0,1696470660.0,,,
428,IB,IBE,IB7412,IBE7412,7412,BWI,KBWI,,E1,2023-10-04 20:50,2023-10-05 00:50,2023-10-04 21:51,2023-10-05 01:51,2023-10-04 21:51,2023-10-05 01:51,LHR,EGLL,5,,,2023-10-05 09:00,2023-10-05 08:00,2023-10-05 09:48,2023-10-05 08:48,BA,228,BA228,active,430.0,48,61.0,48.0,,1696492800.0,1696467000,1696495680.0,1696470660.0,1696470660.0,,,
429,QX,QXE,QX2115,QXE2115,2115,ANC,PANC,S,C9,2023-10-04 15:15,2023-10-04 23:15,2023-10-04 17:51,2023-10-05 01:51,2023-10-04 17:51,2023-10-05 01:51,AKN,PAKN,,,,2023-10-04 16:23,2023-10-05 00:23,2023-10-04 19:51,2023-10-05 03:51,,,,active,68.0,208,51.0,208.0,E75L,1696465380.0,1696461300,1696477860.0,1696470660.0,1696470660.0,2023-10-04 18:00,2023-10-05 02:00,1696471200.0
430,B6,JBU,B64100,JBU4100,4100,ORD,KORD,3,K3,2023-10-04 18:47,2023-10-04 23:47,2023-10-04 20:51,2023-10-05 01:51,2023-10-04 20:51,2023-10-05 01:51,EWR,KEWR,A,11,,2023-10-04 22:08,2023-10-05 02:08,2023-10-05 00:08,2023-10-05 04:08,AA,552,AA552,active,141.0,120,124.0,120.0,,1696471680.0,1696463220,1696478880.0,1696470660.0,1696470660.0,,,
431,BA,BAW,BA7447,BAW7447,7447,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
432,QF,QFA,QF437,QFA437,437,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,,,,active,95.0,111,111.0,148.0,B738,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
433,AA,AAL,AA7358,AAL7358,7358,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
434,EI,EIN,EI8928,EIN8928,8928,BWI,KBWI,,E1,2023-10-04 20:50,2023-10-05 00:50,2023-10-04 21:51,2023-10-05 01:51,2023-10-04 21:51,2023-10-05 01:51,LHR,EGLL,5,,,2023-10-05 09:00,2023-10-05 08:00,2023-10-05 09:48,2023-10-05 08:48,BA,228,BA228,active,430.0,48,61.0,48.0,,1696492800.0,1696467000,1696495680.0,1696470660.0,1696470660.0,,,
435,PC,PGT,PC1803,PGT1803,1803,AMM,OJAI,,226,2023-10-05 04:15,2023-10-05 01:15,2023-10-05 04:51,2023-10-05 01:51,2023-10-05 04:51,2023-10-05 01:51,AYT,LTAI,1,,103,2023-10-05 05:50,2023-10-05 02:50,,,,,,active,95.0,36,36.0,,A20N,1696474200.0,1696468500,,1696470660.0,1696470660.0,,,
436,JQ,JST,JQ890,JST890,890,SYD,YSSY,2,54,2023-10-05 11:55,2023-10-05 00:55,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,HVB,YHBA,,,,2023-10-05 12:40,2023-10-05 02:40,2023-10-05 13:50,2023-10-05 03:50,,,,active,105.0,56,56.0,70.0,A320,1696473600.0,1696467300,1696477800.0,1696470660.0,1696470660.0,,,
437,BA,BAW,BA228,BAW228,228,BWI,KBWI,,E1,2023-10-04 20:50,2023-10-05 00:50,2023-10-04 21:51,2023-10-05 01:51,2023-10-04 21:51,2023-10-05 01:51,LHR,EGLL,5,,,2023-10-05 09:00,2023-10-05 08:00,2023-10-05 09:48,2023-10-05 08:48,,,,active,430.0,48,61.0,48.0,,1696492800.0,1696467000,1696495680.0,1696470660.0,1696470660.0,,,
438,AS,ASA,AS4291,ASA4291,4291,ORD,KORD,3,K3,2023-10-04 18:47,2023-10-04 23:47,2023-10-04 20:51,2023-10-05 01:51,2023-10-04 20:51,2023-10-05 01:51,EWR,KEWR,A,11,,2023-10-04 22:08,2023-10-05 02:08,2023-10-05 00:08,2023-10-05 04:08,AA,552,AA552,active,141.0,120,124.0,120.0,,1696471680.0,1696463220,1696478880.0,1696470660.0,1696470660.0,,,
439,QR,QTR,QR2812,QTR2812,2812,ORD,KORD,3,K3,2023-10-04 18:47,2023-10-04 23:47,2023-10-04 20:51,2023-10-05 01:51,2023-10-04 20:51,2023-10-05 01:51,EWR,KEWR,A,11,,2023-10-04 22:08,2023-10-05 02:08,2023-10-05 00:08,2023-10-05 04:08,AA,552,AA552,active,141.0,120,124.0,120.0,,1696471680.0,1696463220,1696478880.0,1696470660.0,1696470660.0,,,
440,TK,THY,TK8139,THY8139,8139,SID,GVAC,,,2023-10-05 00:10,2023-10-05 01:10,2023-10-05 00:51,2023-10-05 01:51,2023-10-05 00:51,2023-10-05 01:51,LIS,LPPT,1,,,2023-10-05 06:00,2023-10-05 05:00,2023-10-05 06:39,2023-10-05 05:39,F6,1548,F61548,active,230.0,39,41.0,39.0,,1696482000.0,1696468200,1696484340.0,1696470660.0,1696470660.0,,,
441,MU,CES,MU4283,CES4283,4283,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
442,F6,VAW,F61548,VAW1548,1548,SID,GVAC,,,2023-10-05 00:10,2023-10-05 01:10,2023-10-05 00:51,2023-10-05 01:51,2023-10-05 00:51,2023-10-05 01:51,LIS,LPPT,1,,,2023-10-05 06:00,2023-10-05 05:00,2023-10-05 06:39,2023-10-05 05:39,,,,active,230.0,39,41.0,39.0,,1696482000.0,1696468200,1696484340.0,1696470660.0,1696470660.0,,,
443,UL,ALK,UL3403,ALK3403,3403,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
444,AA,AAL,AA6979,AAL6979,6979,BWI,KBWI,,E1,2023-10-04 20:50,2023-10-05 00:50,2023-10-04 21:51,2023-10-05 01:51,2023-10-04 21:51,2023-10-05 01:51,LHR,EGLL,5,,,2023-10-05 09:00,2023-10-05 08:00,2023-10-05 09:48,2023-10-05 08:48,BA,228,BA228,active,430.0,48,61.0,48.0,,1696492800.0,1696467000,1696495680.0,1696470660.0,1696470660.0,,,
445,LA,LAN,LA4876,LAN4876,4876,SYD,YSSY,3,13,2023-10-05 11:00,2023-10-05 00:00,2023-10-05 12:51,2023-10-05 01:51,2023-10-05 12:51,2023-10-05 01:51,MEL,YMML,1,7,,2023-10-05 12:35,2023-10-05 01:35,2023-10-05 15:03,2023-10-05 04:03,QF,437,QF437,active,95.0,111,111.0,148.0,,1696469700.0,1696464000,1696478580.0,1696470660.0,1696470660.0,,,
446,TP,TAP,TP1548,TAP1548,1548,SID,GVAC,,,2023-10-05 00:10,2023-10-05 01:10,2023-10-05 00:51,2023-10-05 01:51,2023-10-05 00:51,2023-10-05 01:51,LIS,LPPT,1,,,2023-10-05 06:00,2023-10-05 05:00,2023-10-05 06:39,2023-10-05 05:39,F6,1548,F61548,active,230.0,39,41.0,39.0,,1696482000.0,1696468200,1696484340.0,1696470660.0,1696470660.0,,,
447,KL,KLM,KL8735,KLM8735,8735,PVG,ZSPD,1,,2023-10-05 08:55,2023-10-05 00:55,2023-10-05 09:52,2023-10-05 01:52,2023-10-05 09:52,2023-10-05 01:52,FOC,ZSFZ,,,6,2023-10-05 10:40,2023-10-05 02:40,2023-10-05 11:36,2023-10-05 03:36,MU,5505,MU5505,active,105.0,57,57.0,56.0,,1696473600.0,1696467300,1696476960.0,1696470720.0,1696470720.0,,,
448,QF,QFA,QF4037,QFA4037,4037,PVG,ZSPD,1,,2023-10-05 08:55,2023-10-05 00:55,2023-10-05 09:52,2023-10-05 01:52,2023-10-05 09:52,2023-10-05 01:52,FOC,ZSFZ,,,6,2023-10-05 10:40,2023-10-05 02:40,2023-10-05 11:36,2023-10-05 03:36,MU,5505,MU5505,active,105.0,57,57.0,56.0,,1696473600.0,1696467300,1696476960.0,1696470720.0,1696470720.0,,,
