,flight_number,airline_iata,dep_time_utc,dep_estimated_utc,arr_time_utc,arr_estimated_utc,dep_country_code,arr_country_code,domestic,international,delayed
974,1628,G3,2023-10-05 02:00,2023-10-05 03:20,2023-10-05 04:20,2023-10-05 05:40,BR,BR,True,False,80
975,4124,TP,2023-10-05 02:00,2023-10-05 03:20,2023-10-05 04:20,2023-10-05 05:40,BR,BR,True,False,80
976,4138,ET,2023-10-05 02:00,2023-10-05 03:20,2023-10-05 04:20,2023-10-05 05:40,BR,BR,True,False,80
977,9485,TK,2023-10-05 02:00,2023-10-05 03:20,2023-10-05 04:20,2023-10-05 05:40,BR,BR,True,False,80
978,1939,AF,2023-10-05 02:00,2023-10-05 03:20,2023-10-05 04:20,2023-10-05 05:40,BR,BR,True,False,80
979,3358,LA,2023-10-05 02:35,2023-10-05 03:35,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
980,3358,JJ,2023-10-05 02:35,2023-10-05 03:35,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
981,5164,QR,2023-10-05 02:35,2023-10-05 03:35,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
982,6285,DL,2023-10-05 02:35,2023-10-05 03:35,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
983,9280,KL,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
984,3663,EK,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
985,4637,AV,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
986,4081,TP,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
987,1336,G3,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
988,7640,AR,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
989,1963,AF,2023-10-05 01:00,2023-10-05 03:20,2023-10-05 02:30,2023-10-05 04:50,BR,BR,True,False,140
990,9350,KL,2023-10-05 02:40,2023-10-05 03:20,2023-10-05 05:20,,BR,BR,True,False,40
991,4765,AV,2023-10-05 02:40,2023-10-05 03:20,2023-10-05 05:20,,BR,BR,True,False,40
992,1482,G3,2023-10-05 02:40,2023-10-05 03:20,2023-10-05 05:20,,BR,BR,True,False,40
993,3611,CM,2023-10-05 02:40,2023-10-05 03:20,2023-10-05 05:20,,BR,BR,True,False,40
994,6171,DL,2023-10-05 02:30,2023-10-05 03:30,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
995,3272,LA,2023-10-05 02:30,2023-10-05 03:30,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
996,5148,QR,2023-10-05 02:30,2023-10-05 03:30,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
997,3272,JJ,2023-10-05 02:30,2023-10-05 03:30,2023-10-05 04:50,2023-10-05 05:50,BR,BR,True,False,60
998,6803,NH,2023-10-05 01:10,2023-10-05 01:59,2023-10-05 05:40,2023-10-05 05:58,CA,CA,True,False,49
999,4552,NZ,2023-10-05 01:10,2023-10-05 01:59,2023-10-05 05:40,2023-10-05 05:58,CA,CA,True,False,49
1000,7465,CA,2023-10-05 01:10,2023-10-05 01:59,2023-10-05 05:40,2023-10-05 05:58,CA,CA,True,False,49
1001,124,AC,2023-10-05 01:10,2023-10-05 01:59,2023-10-05 05:40,2023-10-05 05:58,CA,CA,True,False,49
1002,8810,QK,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:18,2023-10-05 04:46,CA,US,False,True,40
1003,4739,NZ,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:18,2023-10-05 04:46,CA,US,False,True,40
1004,8810,AC,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:18,2023-10-05 04:46,CA,US,False,True,40
1005,8669,UA,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:18,2023-10-05 04:46,CA,US,False,True,40
1006,6564,LH,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 04:18,2023-10-05 04:46,CA,US,False,True,40
1007,5921,QR,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1008,5996,AY,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1009,8764,EI,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1010,6915,AA,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1011,84,BA,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1012,7334,IB,2023-10-05 03:55,2023-10-05 07:50,2023-10-05 13:05,2023-10-05 17:16,CA,GB,False,True,235
1013,3967,QR,2023-10-05 06:28,2023-10-05 07:25,2023-10-05 11:49,2023-10-05 12:46,CA,US,False,True,57
1014,604,B6,2023-10-05 06:28,2023-10-05 07:25,2023-10-05 11:49,2023-10-05 12:46,CA,US,False,True,57
1015,218,AC,2023-10-05 02:10,2023-10-05 02:46,2023-10-05 03:37,2023-10-05 04:07,CA,CA,True,False,36
1016,8391,OS,2023-10-05 01:30,2023-10-05 02:18,2023-10-05 02:54,2023-10-05 03:27,CA,CA,True,False,33
1017,3091,BR,2023-10-05 01:30,2023-10-05 02:18,2023-10-05 02:54,2023-10-05 03:27,CA,CA,True,False,33
1018,1619,CX,2023-10-05 01:30,2023-10-05 02:18,2023-10-05 02:54,2023-10-05 03:27,CA,CA,True,False,33
1019,429,AC,2023-10-05 01:30,2023-10-05 02:18,2023-10-05 02:54,2023-10-05 03:27,CA,CA,True,False,33
1020,6826,LH,2023-10-05 01:30,2023-10-05 02:18,2023-10-05 02:54,2023-10-05 03:27,CA,CA,True,False,33
1021,1071,AC,2023-10-04 23:30,2023-10-05 02:19,2023-10-05 03:32,2023-10-05 06:28,CA,US,False,True,169
1022,8377,UA,2023-10-04 23:30,2023-10-05 02:19,2023-10-05 03:32,2023-10-05 06:28,CA,US,False,True,169
1023,103,F8,2023-10-05 02:00,2023-10-05 02:50,2023-10-05 07:30,2023-10-05 08:20,CA,CA,True,False,50
1024,6806,G3,2023-10-05 01:20,2023-10-05 01:49,2023-10-05 11:15,2023-10-05 12:17,CA,BR,False,True,62
1025,96,AC,2023-10-05 01:20,2023-10-05 01:49,2023-10-05 11:15,2023-10-05 12:17,CA,BR,False,True,62
1026,7802,AD,2023-10-05 01:20,2023-10-05 01:49,2023-10-05 11:15,2023-10-05 12:17,CA,BR,False,True,62
1027,6662,LH,2023-10-05 02:00,2023-10-05 02:33,2023-10-05 02:55,2023-10-05 03:24,CA,CA,True,False,33
1028,1970,AC,2023-10-05 02:00,2023-10-05 02:33,2023-10-05 02:55,2023-10-05 03:24,CA,CA,True,False,33
1029,1970,RV,2023-10-05 02:00,2023-10-05 02:33,2023-10-05 02:55,2023-10-05 03:24,CA,CA,True,False,33
1030,8494,UA,2023-10-04 23:30,2023-10-05 03:15,2023-10-05 06:55,2023-10-05 10:45,CA,FR,False,True,230
1031,878,AC,2023-10-04 23:30,2023-10-05 03:15,2023-10-05 06:55,2023-10-05 10:45,CA,FR,False,True,230
1032,6753,LH,2023-10-04 23:30,2023-10-05 03:15,2023-10-05 06:55,2023-10-05 10:45,CA,FR,False,True,230
1033,8024,UA,2023-10-05 00:30,2023-10-05 02:23,2023-10-05 01:55,2023-10-05 03:44,US,CA,False,True,109
1034,721,AC,2023-10-05 00:30,2023-10-05 02:23,2023-10-05 01:55,2023-10-05 03:44,US,CA,False,True,109
1035,4009,AS,2023-10-05 00:29,2023-10-05 03:15,2023-10-05 03:09,2023-10-05 05:44,US,US,True,False,166
1036,6601,BA,2023-10-05 00:29,2023-10-05 03:15,2023-10-05 03:09,2023-10-05 05:44,US,US,True,False,166
1037,4076,B6,2023-10-05 00:29,2023-10-05 03:15,2023-10-05 03:09,2023-10-05 05:44,US,US,True,False,166
1038,382,AA,2023-10-05 00:29,2023-10-05 03:15,2023-10-05 03:09,2023-10-05 05:44,US,US,True,False,166
1039,9440,AA,2023-10-05 00:15,2023-10-05 01:30,2023-10-05 02:46,2023-10-05 03:46,US,US,True,False,60
1040,2514,B6,2023-10-05 00:15,2023-10-05 01:30,2023-10-05 02:46,2023-10-05 03:46,US,US,True,False,60
1041,5189,DL,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1042,3625,AM,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1043,3193,VS,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1044,6704,KL,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1045,6357,WS,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1046,5189,9E,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1047,3845,KE,2023-10-05 01:25,2023-10-05 02:27,2023-10-05 03:30,2023-10-05 04:13,US,CA,False,True,43
1048,280,WN,2023-10-05 01:35,2023-10-05 02:08,2023-10-05 03:40,2023-10-05 04:02,US,US,True,False,33
1049,4612,DL,2023-10-05 00:00,2023-10-05 01:56,2023-10-05 01:15,2023-10-05 03:02,US,US,True,False,116
1050,4612,OO,2023-10-05 00:00,2023-10-05 01:56,2023-10-05 01:15,2023-10-05 03:02,US,US,True,False,116
1051,8634,AF,2023-10-05 02:40,2023-10-05 03:15,2023-10-05 11:05,2023-10-05 11:02,US,FR,False,True,35
1052,138,DL,2023-10-05 02:40,2023-10-05 03:15,2023-10-05 11:05,2023-10-05 11:02,US,FR,False,True,35
1053,4140,VS,2023-10-05 02:40,2023-10-05 03:15,2023-10-05 11:05,2023-10-05 11:02,US,FR,False,True,35
1054,6155,KL,2023-10-05 02:40,2023-10-05 03:15,2023-10-05 11:05,2023-10-05 11:02,US,FR,False,True,35
1055,270,AC,2023-10-05 01:25,2023-10-05 05:15,2023-10-05 03:48,2023-10-05 07:33,CA,CA,True,False,230
1056,9627,SN,2023-10-05 10:30,2023-10-05 11:10,2023-10-05 19:25,2023-10-05 19:57,ES,CA,False,True,40
1057,6590,LH,2023-10-05 10:30,2023-10-05 11:10,2023-10-05 19:25,2023-10-05 19:57,ES,CA,False,True,40
1058,825,AC,2023-10-05 10:30,2023-10-05 11:10,2023-10-05 19:25,2023-10-05 19:57,ES,CA,False,True,40
1059,8355,UA,2023-10-05 10:30,2023-10-05 11:10,2023-10-05 19:25,2023-10-05 19:57,ES,CA,False,True,40
1060,2485,LA,2023-10-04 23:45,2023-10-05 01:59,2023-10-05 11:30,2023-10-05 13:49,ES,PE,False,True,139
1061,7191,IB,2023-10-04 23:45,2023-10-05 01:59,2023-10-05 11:30,2023-10-05 13:49,ES,PE,False,True,139
1062,2485,LP,2023-10-04 23:45,2023-10-05 01:59,2023-10-05 11:30,2023-10-05 13:49,ES,PE,False,True,139
1063,6886,QR,2023-10-05 09:55,2023-10-05 12:30,2023-10-05 19:10,,ES,VE,False,True,155
1064,6673,IB,2023-10-05 09:55,2023-10-05 12:30,2023-10-05 19:10,,ES,VE,False,True,155
1065,4241,BA,2023-10-05 09:55,2023-10-05 12:30,2023-10-05 19:10,,ES,VE,False,True,155
1066,821,AC,2023-10-05 09:55,2023-10-05 12:10,2023-10-05 18:50,2023-10-05 20:57,ES,CA,False,True,135
1067,6634,LH,2023-10-05 09:55,2023-10-05 12:10,2023-10-05 18:50,2023-10-05 20:57,ES,CA,False,True,135
1068,8603,UA,2023-10-05 09:55,2023-10-05 12:10,2023-10-05 18:50,2023-10-05 20:57,ES,CA,False,True,135
1069,4122,AY,2023-10-05 09:45,2023-10-05 10:30,2023-10-05 19:29,2023-10-05 20:14,ES,US,False,True,45
1070,1552,BA,2023-10-05 09:45,2023-10-05 10:30,2023-10-05 19:29,2023-10-05 20:14,ES,US,False,True,45
1071,41,AA,2023-10-05 09:45,2023-10-05 10:30,2023-10-05 19:29,2023-10-05 20:14,ES,US,False,True,45
1072,4383,IB,2023-10-05 09:45,2023-10-05 10:30,2023-10-05 19:29,2023-10-05 20:14,ES,US,False,True,45
1073,62,AC,2023-10-05 10:05,2023-10-05 12:50,2023-10-05 23:30,2023-10-06 02:15,KR,CA,False,True,165
1074,6114,OZ,2023-10-05 10:05,2023-10-05 12:50,2023-10-05 23:30,2023-10-06 02:15,KR,CA,False,True,165
1075,701,XJ,2023-10-05 02:40,2023-10-05 02:53,2023-10-05 08:35,2023-10-05 09:07,KR,TH,False,True,32
1076,1002,SQ,2023-10-05 09:05,2023-10-05 09:50,2023-10-05 19:10,2023-10-05 19:55,KR,CA,False,True,45
1077,64,AC,2023-10-05 09:05,2023-10-05 09:50,2023-10-05 19:10,2023-10-05 19:55,KR,CA,False,True,45
1078,6102,OZ,2023-10-05 09:05,2023-10-05 09:50,2023-10-05 19:10,2023-10-05 19:55,KR,CA,False,True,45
1079,1366,7C,2023-10-05 04:30,2023-10-05 05:30,2023-10-05 06:20,2023-10-05 07:20,KR,JP,False,True,60
1080,9117,TW,2023-10-05 01:15,2023-10-05 02:26,2023-10-05 05:00,2023-10-05 06:04,KR,HK,False,True,71
1081,1902,7C,2023-10-05 03:20,2023-10-05 04:45,2023-10-05 06:00,2023-10-05 07:25,KR,JP,False,True,85
1082,2901,7C,2023-10-05 01:40,2023-10-05 02:15,2023-10-05 06:20,2023-10-05 06:55,KR,VN,False,True,35
1083,3443,VN,2023-10-05 02:05,2023-10-05 02:52,2023-10-05 06:50,,KR,VN,False,True,47
1084,9046,DL,2023-10-05 02:05,2023-10-05 02:52,2023-10-05 06:50,,KR,VN,False,True,47
1085,457,KE,2023-10-05 02:05,2023-10-05 02:52,2023-10-05 06:50,,KR,VN,False,True,47
1086,431,VN,2023-10-05 02:20,2023-10-05 06:30,2023-10-05 07:05,,KR,VN,False,True,250
1087,5673,KE,2023-10-05 02:20,2023-10-05 06:30,2023-10-05 07:05,,KR,VN,False,True,250
1088,7994,GS,2023-10-05 02:45,2023-10-05 03:20,2023-10-05 04:40,2023-10-05 04:13,KR,CN,False,True,35
1089,8501,7C,2023-10-05 01:10,2023-10-05 02:29,2023-10-05 02:50,2023-10-05 04:00,KR,CN,False,True,70
1090,8701,7C,2023-10-05 01:40,2023-10-05 02:40,2023-10-05 03:05,2023-10-05 04:05,KR,CN,False,True,60
1091,1602,7C,2023-10-05 02:10,2023-10-05 02:50,2023-10-05 04:00,2023-10-05 04:40,KR,JP,False,True,40
1092,5077,KE,2023-10-05 03:00,2023-10-05 03:35,2023-10-05 04:20,2023-10-05 04:51,KR,JP,False,True,35
1093,223,LJ,2023-10-05 03:00,2023-10-05 03:35,2023-10-05 04:20,2023-10-05 04:51,KR,JP,False,True,35
1094,961,KE,2023-10-05 03:45,2023-10-05 04:25,2023-10-05 16:15,,KR,HU,False,True,40
1095,4285,AD,2023-10-04 23:55,2023-10-05 01:23,2023-10-05 01:25,2023-10-05 02:54,BR,BR,True,False,89
1096,2140,VB,2023-10-05 02:15,2023-10-05 02:56,2023-10-05 05:00,2023-10-05 05:45,MX,MX,True,False,45
1097,635,Y4,2023-10-05 03:06,2023-10-05 03:51,2023-10-05 05:55,,MX,MX,True,False,45
1098,629,Y4,2023-10-05 02:51,2023-10-05 04:07,2023-10-05 05:40,,MX,MX,True,False,76
1099,241,Y4,2023-10-05 04:22,2023-10-05 05:37,2023-10-05 06:50,,MX,MX,True,False,75
1100,2194,VB,2023-10-05 03:25,2023-10-05 05:21,2023-10-05 05:55,2023-10-05 07:49,MX,MX,True,False,114
1101,392,Y4,2023-10-05 03:19,2023-10-05 03:59,2023-10-05 08:00,,MX,MX,True,False,40
1102,973,Y4,2023-10-05 08:02,2023-10-05 08:40,2023-10-05 12:08,,US,MX,False,True,38
1103,3276,LX,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1104,5521,AC,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1105,6243,EK,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1106,8843,SK,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1107,8633,TK,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1108,572,UA,2023-10-05 01:10,2023-10-05 03:20,2023-10-05 03:45,2023-10-05 06:04,US,US,True,False,139
1109,3973,AC,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1110,3338,LX,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1111,1980,UA,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1112,6820,SK,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1113,8617,TK,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1114,6242,EK,2023-10-05 00:45,2023-10-05 02:59,2023-10-05 03:31,2023-10-05 05:31,US,US,True,False,120
1115,552,AA,2023-10-04 23:47,2023-10-05 01:51,2023-10-05 02:08,2023-10-05 04:08,US,US,True,False,120
1116,5517,BA,2023-10-04 23:47,2023-10-05 01:51,2023-10-05 02:08,2023-10-05 04:08,US,US,True,False,120
1117,4100,B6,2023-10-04 23:47,2023-10-05 01:51,2023-10-05 02:08,2023-10-05 04:08,US,US,True,False,120
1118,4291,AS,2023-10-04 23:47,2023-10-05 01:51,2023-10-05 02:08,2023-10-05 04:08,US,US,True,False,120
1119,2812,QR,2023-10-04 23:47,2023-10-05 01:51,2023-10-05 02:08,2023-10-05 04:08,US,US,True,False,120
1120,27,NZ,2023-10-05 01:05,2023-10-05 01:37,2023-10-05 17:30,2023-10-05 17:20,US,NZ,False,True,32
1121,6727,UA,2023-10-05 01:05,2023-10-05 01:37,2023-10-05 17:30,2023-10-05 17:20,US,NZ,False,True,32
1122,6268,EK,2023-10-05 01:00,2023-10-05 01:45,2023-10-05 03:14,2023-10-05 04:03,US,US,True,False,49
1123,1253,UA,2023-10-05 01:00,2023-10-05 01:45,2023-10-05 03:14,2023-10-05 04:03,US,US,True,False,49
1124,2541,NZ,2023-10-05 01:00,2023-10-05 01:45,2023-10-05 03:14,2023-10-05 04:03,US,US,True,False,49
1125,7514,RJ,2023-10-05 01:23,2023-10-05 01:31,2023-10-05 03:22,2023-10-05 04:03,US,US,True,False,41
1126,2834,QR,2023-10-05 01:23,2023-10-05 01:31,2023-10-05 03:22,2023-10-05 04:03,US,US,True,False,41
1127,5216,BA,2023-10-05 01:23,2023-10-05 01:31,2023-10-05 03:22,2023-10-05 04:03,US,US,True,False,41
1128,3484,AA,2023-10-05 01:23,2023-10-05 01:31,2023-10-05 03:22,2023-10-05 04:03,US,US,True,False,41
1129,3484,MQ,2023-10-05 01:23,2023-10-05 01:31,2023-10-05 03:22,2023-10-05 04:03,US,US,True,False,41
1130,5139,BA,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1131,4051,AS,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1132,4543,IB,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1133,6617,GF,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1134,7201,RJ,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1135,7218,EI,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1136,2923,AA,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1137,2772,QR,2023-10-05 01:37,2023-10-05 02:50,2023-10-05 02:52,2023-10-05 04:00,US,US,True,False,68
1138,9694,AC,2023-10-05 03:30,2023-10-05 04:05,2023-10-05 12:10,2023-10-05 12:06,US,DE,False,True,35
1139,433,LH,2023-10-05 03:30,2023-10-05 04:05,2023-10-05 12:10,2023-10-05 12:06,US,DE,False,True,35
1140,8835,UA,2023-10-05 03:30,2023-10-05 04:05,2023-10-05 12:10,2023-10-05 12:06,US,DE,False,True,35
1141,3426,MQ,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1142,5278,BA,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1143,9624,QR,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1144,4300,GF,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1145,3426,AA,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1146,7870,RJ,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1147,4560,IB,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1148,4754,AS,2023-10-05 01:30,2023-10-05 01:35,2023-10-05 03:05,2023-10-05 03:43,US,US,True,False,38
1149,7278,HY,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1150,1136,OM,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1151,6,TK,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1152,4217,6E,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1153,6206,SQ,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1154,5006,PK,2023-10-05 02:10,2023-10-05 01:58,2023-10-05 12:45,2023-10-05 13:39,US,TR,False,True,54
1155,1495,UA,2023-10-05 00:55,2023-10-05 03:16,2023-10-05 05:27,2023-10-05 07:32,US,US,True,False,125
1156,6199,EI,2023-10-05 00:55,2023-10-05 03:16,2023-10-05 05:27,2023-10-05 07:32,US,US,True,False,125
1157,3298,LX,2023-10-05 00:55,2023-10-05 03:16,2023-10-05 05:27,2023-10-05 07:32,US,US,True,False,125
1158,3408,AC,2023-10-05 00:55,2023-10-05 03:16,2023-10-05 05:27,2023-10-05 07:32,US,US,True,False,125
1159,8865,SK,2023-10-05 00:55,2023-10-05 03:16,2023-10-05 05:27,2023-10-05 07:32,US,US,True,False,125
1160,2740,TN,2023-10-04 22:55,2023-10-05 01:43,2023-10-05 03:35,2023-10-05 06:30,US,US,True,False,175
1161,353,AS,2023-10-04 22:55,2023-10-05 01:43,2023-10-05 03:35,2023-10-05 06:30,US,US,True,False,175
1162,2159,QR,2023-10-04 22:55,2023-10-05 01:43,2023-10-05 03:35,2023-10-05 06:30,US,US,True,False,175
1163,2483,TN,2023-10-05 11:15,2023-10-05 11:46,2023-10-05 15:53,2023-10-05 16:03,US,US,True,False,31
1164,6118,KE,2023-10-05 11:15,2023-10-05 11:46,2023-10-05 15:53,2023-10-05 16:03,US,US,True,False,31
1165,333,AS,2023-10-05 11:15,2023-10-05 11:46,2023-10-05 15:53,2023-10-05 16:03,US,US,True,False,31
1166,242,TP,2023-10-05 03:05,2023-10-05 03:38,2023-10-05 10:55,2023-10-05 11:47,US,PT,False,True,52
1167,2450,HA,2023-10-05 01:30,2023-10-05 02:58,2023-10-05 03:54,2023-10-05 05:16,US,US,True,False,82
1168,9521,AA,2023-10-05 01:30,2023-10-05 02:58,2023-10-05 03:54,2023-10-05 05:16,US,US,True,False,82
1169,4157,QR,2023-10-05 01:30,2023-10-05 02:58,2023-10-05 03:54,2023-10-05 05:16,US,US,True,False,82
1170,1012,B6,2023-10-05 01:30,2023-10-05 02:58,2023-10-05 03:54,2023-10-05 05:16,US,US,True,False,82
1171,7020,RJ,2023-10-05 00:37,2023-10-05 02:11,2023-10-05 01:50,2023-10-05 03:30,US,US,True,False,100
1172,6667,AS,2023-10-05 00:37,2023-10-05 02:11,2023-10-05 01:50,2023-10-05 03:30,US,US,True,False,100
1173,6209,AA,2023-10-05 00:37,2023-10-05 02:11,2023-10-05 01:50,2023-10-05 03:30,US,US,True,False,100
1174,6209,ZW,2023-10-05 00:37,2023-10-05 02:11,2023-10-05 01:50,2023-10-05 03:30,US,US,True,False,100
1175,7802,QR,2023-10-05 00:37,2023-10-05 02:11,2023-10-05 01:50,2023-10-05 03:30,US,US,True,False,100
1176,6250,EK,2023-10-05 00:51,2023-10-05 02:15,2023-10-05 01:57,2023-10-05 03:31,US,US,True,False,84
1177,2814,QR,2023-10-05 01:25,2023-10-05 02:15,2023-10-05 02:34,2023-10-05 03:39,US,US,True,False,50
1178,5603,UA,2023-10-05 00:51,2023-10-05 02:15,2023-10-05 01:57,2023-10-05 03:31,US,US,True,False,84
1179,5201,BA,2023-10-05 01:25,2023-10-05 02:15,2023-10-05 02:34,2023-10-05 03:39,US,US,True,False,50
1180,5603,OO,2023-10-05 00:51,2023-10-05 02:15,2023-10-05 01:57,2023-10-05 03:31,US,US,True,False,84
1181,6166,ZW,2023-10-05 01:25,2023-10-05 02:15,2023-10-05 02:34,2023-10-05 03:39,US,US,True,False,50
1182,2385,NZ,2023-10-05 00:51,2023-10-05 02:15,2023-10-05 01:57,2023-10-05 03:31,US,US,True,False,84
1183,6166,AA,2023-10-05 01:25,2023-10-05 02:15,2023-10-05 02:34,2023-10-05 03:39,US,US,True,False,50
1184,834,WN,2023-10-05 01:40,2023-10-05 03:45,2023-10-05 03:55,2023-10-05 06:29,US,US,True,False,154
1185,2502,QR,2023-10-05 01:55,2023-10-05 02:20,2023-10-05 03:49,2023-10-05 04:36,US,US,True,False,47
1186,3377,MQ,2023-10-05 01:55,2023-10-05 02:20,2023-10-05 03:49,2023-10-05 04:36,US,US,True,False,47
1187,4185,AS,2023-10-05 01:55,2023-10-05 02:20,2023-10-05 03:49,2023-10-05 04:36,US,US,True,False,47
1188,5198,BA,2023-10-05 01:55,2023-10-05 02:20,2023-10-05 03:49,2023-10-05 04:36,US,US,True,False,47
1189,3377,AA,2023-10-05 01:55,2023-10-05 02:20,2023-10-05 03:49,2023-10-05 04:36,US,US,True,False,47
1190,2744,QR,2023-10-05 01:19,2023-10-05 02:20,2023-10-05 02:31,2023-10-05 03:44,US,US,True,False,73
1191,6160,AA,2023-10-05 01:19,2023-10-05 02:20,2023-10-05 02:31,2023-10-05 03:44,US,US,True,False,73
1192,6160,ZW,2023-10-05 01:19,2023-10-05 02:20,2023-10-05 02:31,2023-10-05 03:44,US,US,True,False,73
1193,9003,AC,2023-10-05 00:25,2023-10-05 01:23,2023-10-05 04:20,2023-10-05 05:15,EG,DE,False,True,55
